freq,unit,s_adj,na_item,geo,1975-Q1,1975-Q2,1975-Q3,1975-Q4,1976-Q1,1976-Q2,1976-Q3,1976-Q4,1977-Q1,1977-Q2,1977-Q3,1977-Q4,1978-Q1,1978-Q2,1978-Q3,1978-Q4,1979-Q1,1979-Q2,1979-Q3,1979-Q4,1980-Q1,1980-Q2,1980-Q3,1980-Q4,1981-Q1,1981-Q2,1981-Q3,1981-Q4,1982-Q1,1982-Q2,1982-Q3,1982-Q4,1983-Q1,1983-Q2,1983-Q3,1983-Q4,1984-Q1,1984-Q2,1984-Q3,1984-Q4,1985-Q1,1985-Q2,1985-Q3,1985-Q4,1986-Q1,1986-Q2,1986-Q3,1986-Q4,1987-Q1,1987-Q2,1987-Q3,1987-Q4,1988-Q1,1988-Q2,1988-Q3,1988-Q4,1989-Q1,1989-Q2,1989-Q3,1989-Q4,1990-Q1,1990-Q2,1990-Q3,1990-Q4,1991-Q1,1991-Q2,1991-Q3,1991-Q4,1992-Q1,1992-Q2,1992-Q3,1992-Q4,1993-Q1,1993-Q2,1993-Q3,1993-Q4,1994-Q1,1994-Q2,1994-Q3,1994-Q4,1995-Q1,1995-Q2,1995-Q3,1995-Q4,1996-Q1,1996-Q2,1996-Q3,1996-Q4,1997-Q1,1997-Q2,1997-Q3,1997-Q4,1998-Q1,1998-Q2,1998-Q3,1998-Q4,1999-Q1,1999-Q2,1999-Q3,1999-Q4,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2
Q,CLV10_MEUR,CA,P6,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14817.9,15236.7,15139.6,16696.1,16869.4,17489.5,16445.4,19362.1,19576.2,20005.8,18355.4,20445.8,19899.5,20942.0,19066.4,21879.0,22195.7,23746.3,22124.3,25366.4,24617.1,25518.5,24131.3,27286.9,26007.4,27262.5,26058.9,28910.8,28405.7,30569.0,29521.2,32759.4,30413.7,30777.5,28939.1,32001.8,30796.6,32103.7,29022.5,32213.2,31390.8,32727.0,31115.8,34443.6,34151.7,36963.9,34332.3,37559.8,36219.7,38674.5,37515.7,40632.5,40637.4,42014.8,39629.5,44246.8,42139.6,44337.8,41609.4,46175.7,45026.2,45425.7,42131.7,42620.9,37425.3,37489.5,36505.1,39114.1,38461.6,41843.8,40956.2,45164.4,43348.7,45238.2,44072.6,45107.2,44321.1,46630.6,43567.4,45630.9,43589.2,45883.3,43748.8,46688.7,44851.5,47351.1,45518.9,49653.2,46523.9,49606.7,47647.4,52273.7,49152.3,50657.4,48065.8,53301.3,49403.1,53037.0,50334.6,55981.2,52284.6,54550.4,52280.3,59172.0,56344.5,59919.7,56953.0,60305.0,57739.7,49174.7,51960.9,61004.8,60174.9,61322.7,57287.6,65955.9,63513.9,65034.0,61834.7,69209.8,66189.0,66798.4,64003.0,70364.9,66151.9,68466.5,65400.1,72630.8,69932.2,71697.7
Q,CLV10_MEUR,CA,P61,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11413.7,11645.5,11374.9,13005.6,13285.8,13770.2,12504.4,15533.8,16006.3,16035.8,14328.7,16709.1,16148.3,16985.4,15043.5,17882.1,18144.2,19130.8,17458.9,20580.0,20110.2,20551.5,18865.8,22025.8,21021.7,21673.4,20333.3,23183.9,22936.5,24501.1,23085.0,25927.1,23967.8,23943.5,21741.2,24747.7,24295.0,25100.2,21951.5,25131.3,24726.6,25697.6,23887.4,26804.0,27014.9,28990.8,26145.1,29174.2,28699.6,30494.3,28769.3,30942.8,31905.8,32646.7,30141.1,34499.5,33046.5,34101.0,31474.9,35794.5,35332.4,35323.6,31757.3,31500.3,27267.4,27013.4,26206.8,28807.6,29026.1,31979.7,30691.3,34395.6,33992.0,34852.8,33546.7,34029.0,34179.6,35413.7,32699.0,34122.7,32471.5,33958.8,31646.2,33767.9,33783.2,35100.4,32930.3,35323.7,33439.2,35562.6,33193.6,36338.4,35180.1,35627.6,33260.0,36931.4,36448.1,38080.8,35442.2,39689.2,38686.5,40119.1,37194.8,41283.3,40636.2,41996.1,39135.7,42357.4,42120.0,35483.5,38039.5,43508.7,44014.6,44239.8,40321.3,45763.9,45644.2,45072.4,42285.8,46444.1,45781.4,45165.6,41887.7,46548.3,45396.2,45807.1,41983.4,46781.0,47339.3,47624.3
Q,CLV10_MEUR,CA,P62,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3463.3,3677.2,3893.2,3742.7,3599.2,3733.9,4049.2,3790.5,3462.4,3917.0,4060.7,3620.9,3665.7,3856.4,4040.6,3860.5,3914.5,4545.4,4661.3,4668.5,4374.0,4874.6,5285.7,5164.3,4885.3,5543.6,5740.6,5660.6,5393.4,5979.2,6416.1,6789.8,6430.5,6801.4,7227.0,7231.7,6455.3,6982.8,7106.7,7045.6,6625.7,6986.1,7236.3,7605.5,7112.0,7950.3,8201.1,8397.9,7465.0,8206.8,8740.8,9712.7,8743.7,9323.1,9457.7,9730.0,9108.4,10189.8,10098.9,10334.0,9655.4,10146.7,10371.2,11078.1,10132.6,10479.3,10307.7,10305.7,9398.8,9874.0,10257.3,10781.1,9345.4,10365.6,10511.7,11095.6,10167.7,11146.2,10797.9,11422.6,11032.4,11853.1,12005.8,12762.0,11021.1,12142.2,12478.3,14103.4,12916.4,13896.3,14255.6,15704.9,13734.3,14954.0,14580.4,16181.2,12984.7,14760.6,14651.4,16104.5,13554.0,14354.1,14882.0,17587.7,15592.0,17666.9,17628.6,17697.2,15505.4,13569.1,13814.2,17332.6,16002.6,16991.7,16760.4,19981.4,17697.0,19723.0,19319.3,22568.7,20262.3,21347.5,21927.4,23668.2,20600.4,22506.6,23335.3,25628.9,22356.9,23818.0
Q,CLV10_MEUR,CA,P7,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14421.7,14586.7,14489.0,16299.4,15675.4,16781.0,16126.7,18788.0,17586.0,18054.3,17575.5,19305.1,18075.6,18545.4,18008.1,20505.2,19820.4,21163.1,20582.0,23164.9,22813.6,23403.4,22588.1,25073.0,23806.9,24309.6,24018.7,26605.3,26295.1,27844.6,27598.1,29631.8,28294.4,27533.5,25859.6,28331.5,27256.4,27456.6,25580.2,28697.9,27885.0,27969.2,26778.7,30113.3,28381.6,30056.7,28821.2,32364.5,30148.2,31685.9,30848.6,35085.4,32952.8,34421.8,33556.0,37830.9,36025.3,37240.6,37229.5,40860.1,38841.1,39819.1,37655.7,38703.4,33306.7,31987.6,32485.3,35771.7,34841.5,37133.2,37233.5,40033.6,38920.9,40293.5,38952.1,41124.9,39786.4,40732.4,39197.9,41329.0,39042.0,41000.2,39580.6,42828.6,41125.6,43304.8,42110.7,46805.2,44044.9,44417.4,44795.6,49433.3,47361.6,48006.0,46526.3,50368.0,47638.9,50354.3,49648.7,53843.9,51068.8,52584.9,50180.3,56426.0,52714.7,54114.8,52145.9,55498.3,51416.2,45922.2,48036.4,54827.2,54161.8,54915.8,55241.3,62228.3,59514.6,62656.4,61399.4,65223.7,60633.3,62852.7,59294.8,65424.0,61159.3,63184.3,62113.5,67554.6,62922.4,67758.3
Q,CLV10_MEUR,CA,P71,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10275.6,10416.8,9820.4,11604.7,11198.1,12056.8,11061.8,13904.8,12818.7,13107.5,12309.4,14245.2,13077.4,13400.7,12533.6,14947.2,14264.9,15158.0,14088.7,16696.3,16281.0,16575.5,15621.0,17851.2,16689.6,16996.1,16382.2,18894.6,18434.2,19677.3,19168.7,20995.8,19621.2,18852.0,17287.7,19511.2,18800.4,18969.5,17387.8,20175.8,19803.7,19819.1,18507.4,21309.0,20480.1,21343.0,20451.8,22863.9,21887.4,22917.0,21586.5,24893.0,23786.3,24766.0,23908.6,27382.4,26742.5,27120.7,26885.2,29376.1,28407.2,29346.9,26849.1,27004.5,23253.2,21970.1,22482.1,25497.4,25421.1,27648.4,27005.6,29368.2,29100.7,30442.3,28505.2,30165.6,29318.7,30015.8,28518.7,30149.1,28329.5,29396.1,27911.3,30524.9,29593.6,31177.3,29563.2,32185.5,31052.6,31348.6,31390.7,34465.9,33350.3,33777.3,32560.2,35604.7,33949.0,35466.5,34277.6,38053.8,36562.7,38197.9,34853.5,39835.8,37028.5,37692.7,35721.4,38482.2,35940.9,32738.9,34610.3,38924.6,39182.4,39384.2,37745.0,42309.6,40482.4,41468.0,39271.1,42141.5,39315.3,40921.6,37778.4,40731.0,38524.1,39879.4,37997.5,41490.0,39724.3,42226.5
Q,CLV10_MEUR,CA,P72,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4098.3,4127.5,4659.7,4660.6,4434.5,4671.0,5047.1,4808.7,4704.6,4864.1,5228.7,4961.0,4943.2,5066.7,5475.4,5456.0,5459.1,5958.9,6499.3,6379.3,6463.2,6761.8,6956.6,7161.3,7069.6,7281.7,7643.2,7669.2,7848.4,8094.0,8385.4,8576.5,8682.2,8660.2,8594.6,8790.2,8434.7,8480.4,8208.1,8470.9,8036.6,8099.8,8267.8,8752.9,7874.3,8685.5,8345.9,9497.5,8190.4,8773.9,9242.5,10186.0,9151.9,9590.2,9596.3,10398.0,9213.7,10032.6,10274.9,11410.2,10346.9,10434.9,10769.6,11649.5,10015.1,10012.3,9995.7,10235.2,9396.2,9503.2,10221.4,10682.5,9818.7,9843.0,10443.1,10976.5,10489.0,10681.7,10647.6,11142.7,10675.2,11574.3,11630.7,12234.4,11490.7,12074.0,12482.0,14450.4,12900.1,13005.5,13329.1,14864.7,13869.3,14241.8,13880.8,14748.0,13725.2,14767.0,15168.3,15730.0,14511.4,14442.3,15159.1,16469.6,15621.0,16259.2,16270.3,16835.7,15401.5,13176.8,13465.8,15877.3,15037.6,15616.1,17241.0,19653.8,18787.6,20775.5,21573.0,22610.6,20970.2,21406.3,21033.6,24225.3,22220.5,22857.2,23613.6,25422.6,22695.5,24923.0
Q,CLV10_MEUR,NSA,B1G,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49967.8,51456.2,47062.2,54601.1,51867.2,53438.9,48547.4,57943.3,55528.4,56088.2,50504.6,59956.1,56902.7,56800.7,51873.6,60738.3,56029.2,59881.0,54204.0,63553.7,59040.6,61543.6,56599.5,66446.0,61631.5,64151.2,58968.6,69289.1,64435.1,67927.1,62290.2,72862.4,66962.8,68803.4,62868.9,72434.0,67841.1,71667.0,64210.1,73377.7,69307.2,71970.2,65743.3,75438.9,71617.6,75434.0,68619.7,79520.9,72424.3,78247.2,70667.3,81620.7,77429.8,80960.5,73575.5,85793.2,80440.5,83975.6,75819.5,87725.4,81211.2,85358.3,75602.8,82646.7,75703.6,79606.4,72102.8,82555.5,77352.5,84282.5,77460.2,89213.1,83361.8,87881.1,80320.0,88699.7,83472.5,87444.0,79332.7,88658.0,83118.7,87924.4,80214.9,91386.0,85307.0,89839.8,82029.1,93511.2,87683.7,94757.5,85211.6,98044.9,89344.3,96663.6,86487.4,99658.1,93519.0,96929.0,87909.5,101282.3,94532.4,99265.0,89226.8,103538.5,96745.3,101865.0,92171.0,106649.2,99468.6,93874.9,90209.8,104876.6,99687.5,104994.8,94079.0,110507.9,102584.2,106443.6,96384.8,109775.9,104582.8,105067.3,96712.8,110173.5,103857.8,106170.9,98239.0,111866.4,103873.8,106947.8
Q,CLV10_MEUR,NSA,B1GQ,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57794.4,59515.0,54758.3,63396.6,59798.4,61636.1,56424.4,67061.2,63339.1,64208.3,58351.5,69049.2,64931.0,64913.6,59607.1,69842.5,64100.7,68151.6,62025.9,72963.3,67459.5,70098.9,64842.8,76187.0,70110.9,73131.3,67658.1,79391.8,73106.3,77237.3,71126.1,82266.1,76111.1,77857.3,71542.4,82358.3,76703.3,80947.8,73476.7,83753.7,78543.0,81428.4,75037.4,85795.6,81214.0,85137.2,78019.3,89842.2,82269.6,88292.8,80560.2,92425.2,87094.0,91601.5,83851.5,97065.4,90531.4,94834.5,86234.9,99608.6,91499.4,96613.2,85881.4,93788.8,85678.4,90594.7,82120.2,93738.0,87559.1,95739.1,87984.0,101099.3,93687.5,99163.2,90921.3,100391.2,93855.7,98336.7,89937.8,100441.0,93487.2,99372.4,90877.9,103186.0,95630.2,101557.7,93126.9,105491.6,98352.3,107066.1,96647.6,111109.4,100697.2,109661.6,98328.9,113293.2,105050.1,110020.2,99720.2,115135.7,106355.7,112718.8,101191.9,117270.4,108559.8,115118.1,104379.7,120891.2,111626.3,106878.2,102700.3,119062.5,111782.8,118870.0,107043.5,125578.7,114878.7,120600.7,109277.7,124334.0,116349.2,118626.5,108997.0,124161.1,115639.6,119574.3,110687.6,126071.4,115717.8,120669.1
Q,CLV10_MEUR,NSA,D21,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8282.1,8514.9,8161.7,9261.4,8376.6,8643.8,8338.5,9574.0,8234.1,8555.7,8302.1,9550.9,8470.5,8563.3,8204.7,9590.4,8541.7,8707.7,8289.4,9905.9,8864.3,8984.1,8706.2,10227.0,8898.6,9402.1,9237.3,10613.9,9150.1,9782.3,9330.2,9936.0,9639.7,9532.0,9136.1,10480.0,9346.5,9709.5,9815.7,10966.3,9693.5,9931.6,9904.7,11013.4,10175.1,10228.4,9936.4,10974.8,10422.1,10520.9,10392.8,11405.6,10209.6,11107.2,10790.6,11936.9,10640.0,11313.8,10931.6,12550.2,10865.5,11820.1,10833.3,11736.1,10588.7,11579.6,10585.4,11810.1,10870.5,12073.6,11097.7,12483.4,11040.6,11896.4,11198.6,12318.8,11053.7,11496.0,11212.3,12425.7,10913.2,11965.8,11159.5,12377.3,10922.8,12290.3,11656.0,12594.4,11339.2,12932.3,12064.7,13728.4,12017.5,13639.7,12477.0,14316.5,12265.0,13749.1,12468.9,14553.8,12477.9,14121.0,12645.4,14464.6,12520.0,13883.5,12845.6,14894.9,12898.0,13662.8,13149.6,14857.2,12739.3,14547.1,13680.8,15713.7,13007.3,14879.3,13605.9,15275.0,12392.6,14205.0,12899.9,14676.2,12372.2,14051.0,13100.2,14852.9,12378.9,14354.1
Q,CLV10_MEUR,NSA,D21X31,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7908.7,8143.4,7790.0,8897.7,8006.7,8276.3,7970.7,9215.2,7856.7,8178.5,7926.7,9176.4,8068.8,8160.4,7800.0,9185.4,8120.7,8287.7,7870.7,9490.6,8462.2,8579.7,8301.2,9815.1,8498.6,9013.3,8757.5,10173.2,8673.7,9327.7,8878.2,9371.1,9161.8,9042.0,8692.6,9941.0,8846.0,9257.8,9315.8,10416.6,9234.5,9448.2,9327.4,10375.2,9599.3,9682.3,9414.4,10304.7,9853.2,10026.3,9914.1,10799.8,9645.3,10636.4,10289.1,11267.4,10074.1,10849.6,10422.9,11887.4,10273.2,11251.0,10283.6,11145.1,9971.8,10992.2,10022.0,11183.6,10204.5,11458.2,10525.3,11885.2,10325.8,11282.0,10601.3,11691.5,10384.1,10893.8,10604.2,11782.1,10366.4,11448.8,10665.1,11800.4,10318.3,11719.0,11101.7,11980.0,10659.0,12310.4,11443.3,13071.3,11348.5,13010.4,11857.7,13653.4,11519.0,13104.9,11821.6,13871.6,11821.3,13466.2,11974.4,13740.4,11815.2,13259.3,12215.8,14251.0,12153.4,13020.1,12506.6,14199.8,12058.7,13881.2,12990.9,15095.7,12267.1,14165.4,12902.3,14565.7,11738.1,13557.4,12279.6,13982.2,11719.8,13406.3,12453.5,14212.0,11784.9,13735.0
Q,CLV10_MEUR,NSA,D31,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.7,367.9,366.7,363.4,365.8,364.8,363.8,360.5,376.4,375.6,374.1,371.1,398.2,399.6,400.5,403.5,417.6,416.6,415.2,412.4,398.3,400.5,401.5,406.3,396.2,384.1,477.1,435.2,476.8,451.4,450.3,568.4,476.3,490.1,441.1,539.1,501.1,449.1,499.3,548.4,457.4,482.0,578.2,639.2,575.0,545.9,521.9,668.2,568.7,497.4,481.9,606.3,570.7,463.9,499.2,677.9,570.2,456.4,506.5,667.4,594.3,568.7,550.1,591.4,615.2,588.0,563.3,626.3,663.3,616.0,572.8,600.0,714.8,614.3,597.3,627.3,671.9,601.1,607.8,642.0,544.6,511.1,489.6,572.8,603.3,567.0,550.5,610.8,680.2,618.1,618.8,652.8,668.6,623.1,615.6,656.5,750.9,637.8,645.4,675.4,656.3,643.5,671.2,719.1,707.6,613.3,624.3,630.0,747.5,634.7,637.2,645.5,681.9,653.4,686.3,592.0,755.7,706.4,706.2,697.2,661.2,630.1,612.4,682.0,657.8,628.9,642.3,615.2,586.0,594.2
Q,CLV10_MEUR,NSA,P3,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48462.0,49510.4,45671.8,52340.3,48867.2,49958.0,46244.8,52676.1,49344.7,50273.4,47274.0,53609.6,49494.2,51924.6,48303.4,54785.5,51287.5,53089.5,50106.5,57028.7,53205.8,54895.5,51354.8,59396.1,55775.0,57176.9,53479.7,60259.2,56546.7,57499.2,53516.6,60387.2,57348.1,59051.3,54733.6,61859.3,57848.2,59462.7,55618.3,62774.4,59109.5,60524.0,56167.6,63813.0,59403.2,62302.4,57765.5,65372.4,61190.4,63308.3,58950.2,67272.2,63018.2,65338.8,61030.9,69099.0,63979.2,66947.4,60858.7,67660.7,64271.9,67204.8,62075.8,69881.8,66056.7,69389.3,64015.8,72062.1,67494.7,70683.0,64733.0,72629.2,68487.1,70905.7,65612.3,73534.7,69159.3,72357.7,66959.6,75150.6,70374.5,73963.9,68364.1,77359.0,72891.9,76361.2,70639.6,80258.5,74703.8,79192.9,72338.5,82048.6,77296.3,79590.7,73363.9,83192.6,77815.5,81615.7,74505.0,84117.3,78311.2,81157.3,75641.8,84546.3,78987.8,76434.2,73705.7,82605.8,78007.9,82911.7,77936.6,87925.4,81078.8,85488.0,78692.8,88080.4,81177.3,84287.8,77516.0,88151.4,81939.0,84781.4,78716.6,88399.4,82118.6,85594.8
Q,CLV10_MEUR,NSA,P31_S13,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15053.6,14786.4,12175.5,15593.2,15509.8,14894.0,12476.3,16011.2,15571.1,14887.4,12808.3,16432.2,14841.4,14953.2,12984.2,16031.2,15698.0,15136.0,13541.4,16837.9,16028.1,15576.2,13599.0,16875.1,16093.8,15331.7,13233.3,16636.7,16470.3,15633.9,13335.4,17023.4,16687.3,16205.7,13754.3,17273.0,16807.5,16234.7,13865.3,17273.4,16822.6,16240.5,13594.7,17161.0,16653.4,16594.0,13710.3,17418.3,17163.2,16460.4,13949.5,17789.3,17242.2,16584.9,14007.2,17799.7,17247.6,17004.6,14252.2,17849.6,17727.0,17112.6,14531.5,18403.0,17693.3,17356.6,14684.6,18790.5,17871.6,17341.2,14861.6,18774.9,17991.4,17342.4,14942.1,18723.1,17953.8,17553.9,15139.9,18977.7,18025.7,17633.9,15441.8,19335.4,18504.3,18124.5,15777.3,19992.9,19008.4,19457.7,16498.6,20840.5,19394.6,18942.7,16484.4,20852.7,19251.6,19194.0,16378.0,20676.5,19475.6,18936.8,16461.0,20569.5,19100.7,18185.0,16182.2,20267.4,19307.5,19491.6,16788.7,20731.5,19428.5,19051.6,16740.9,21003.3,19811.9,18966.9,16491.8,20916.0,19849.1,19259.5,16754.1,20858.2,19771.5,19159.4
Q,CLV10_MEUR,NSA,P31_S14,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27194.7,27942.6,27431.7,30116.0,27434.3,28475.4,27910.4,30335.7,27939.3,29094.0,28696.0,31015.0,28729.5,30511.5,29264.9,32089.7,29538.3,31338.3,30414.2,33429.2,30872.4,32536.2,31622.2,35548.2,32991.4,34744.2,33641.0,36386.6,33679.2,34967.4,33854.8,36308.9,34184.3,35749.2,34618.1,37271.5,34393.0,36042.1,35339.6,38105.6,35591.5,37041.0,36308.7,39184.5,36054.2,38352.2,37847.9,40491.5,37178.8,39537.3,38633.8,41844.7,38859.6,41239.4,40712.5,43558.8,39825.5,42232.1,40214.6,42013.9,39347.3,42444.8,41065.7,43370.9,41181.8,44053.5,42738.0,45065.7,42364.3,45384.6,43267.8,45545.7,42985.7,45503.1,43851.2,46306.0,43494.2,46422.3,44882.7,47442.9,44594.8,47897.5,45870.9,48997.8,46558.5,49810.0,47824.6,51041.1,47869.1,50921.4,48831.2,52013.3,49810.0,51956.1,49701.8,52946.6,50359.2,53575.2,50737.1,53774.1,50364.1,53540.8,51807.2,54373.9,51599.9,49350.6,50177.2,52521.2,50056.4,54269.7,53790.3,57159.2,52950.2,57510.6,54292.6,56751.5,52164.8,55728.5,53190.2,56481.9,52512.8,55800.6,53801.2,56740.9,52715.3,56639.9
Q,CLV10_MEUR,NSA,P31_S14_S15,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27975.1,28957.4,28244.2,31051.7,28138.3,29533.4,28629.7,31138.1,28693.3,30012.3,29483.1,31878.5,29509.8,31463.9,30069.9,32972.8,30314.8,32289.5,31238.6,34327.3,31614.3,33420.8,32393.7,36392.3,33960.4,35890.0,34624.3,37490.3,34656.5,36159.6,34853.6,37438.0,35200.8,36985.6,35660.9,38440.7,35476.5,37344.3,36440.9,39337.2,36677.1,38338.2,37405.1,40410.8,37172.4,39699.0,38984.8,41806.4,38304.3,40907.5,39787.9,43149.4,39995.9,42611.2,41870.8,44846.6,40985.3,43615.2,41379.8,43326.3,40474.6,43808.5,42194.7,44626.9,42303.4,45421.2,43875.9,46305.3,43427.9,46676.1,44350.6,46747.9,44047.6,46788.4,44931.4,47482.5,44504.7,47618.9,45914.7,48561.6,45672.8,49152.7,46976.4,50197.4,47672.4,51107.8,48968.0,52279.9,48957.3,52192.3,49957.4,53239.3,50984.1,53307.5,50908.5,54261.3,51513.6,54902.9,51941.6,55056.2,51530.7,54892.2,53011.1,55657.0,52815.8,50655.5,51367.7,53804.4,51259.3,55658.6,55037.2,58482.7,54140.4,58868.3,55514.6,58037.1,53370.8,57173.2,54461.0,57910.4,53782.6,57250.0,55079.9,58185.0,53985.6,58125.3
Q,CLV10_MEUR,NSA,P31_S15,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,1091.9,812.5,953.6,667.4,1138.2,683.2,770.4,731.3,939.3,767.9,847.2,761.1,965.3,788.3,864.8,751.6,955.5,804.8,874.6,703.2,864.7,734.2,797.5,960.5,1159.8,973.6,1100.9,969.2,1206.7,992.6,1130.2,1012.0,1251.5,1039.7,1171.5,1086.0,1320.9,1102.6,1237.4,1084.4,1312.6,1094.0,1227.9,1119.4,1360.2,1135.3,1320.8,1125.6,1381.3,1153.4,1307.1,1135.4,1378.5,1155.8,1287.5,1158.9,1388.2,1164.0,1314.9,1126.9,1366.8,1127.4,1255.7,1121.4,1368.2,1137.6,1239.6,1063.6,1291.4,1082.8,1202.3,1062.8,1284.2,1081.2,1177.0,1013.8,1196.8,1035.6,1121.8,1080.0,1251.9,1107.6,1200.9,1116.7,1294.6,1146.4,1240.6,1095.1,1270.7,1132.2,1230.7,1178.5,1347.1,1208.7,1314.6,1161.9,1327.8,1208.8,1286.2,1173.9,1348.2,1211.0,1288.5,1221.4,1296.0,1195.0,1284.0,1205.9,1383.4,1254.8,1332.2,1202.8,1363.9,1234.8,1298.1,1214.7,1436.1,1274.9,1423.9,1272.3,1440.9,1283.8,1438.7,1273.3,1475.1
Q,CLV10_MEUR,NSA,P32_S13,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6177.7,6382.3,5299.2,6224.3,6003.3,6063.7,5202.1,6111.6,5787.1,5827.4,5004.2,5852.1,5606.6,5843.0,5325.8,6201.5,5812.5,5974.0,5419.1,6298.8,6063.0,6213.2,5384.4,6419.3,6045.0,6044.8,5469.2,6306.6,5689.5,5797.6,5185.5,6126.9,5700.5,5980.6,5214.1,6319.8,5780.8,5990.7,5225.0,6289.1,5755.0,6021.5,5068.9,6322.5,5676.9,6065.5,4964.5,6194.3,5804.7,5958.2,5139.0,6369.2,5814.0,6150.0,5109.5,6465.8,5740.9,6334.5,5231.4,6489.4,6059.5,6287.2,5366.4,6849.0,6065.4,6610.5,5447.9,6969.1,6195.1,6665.7,5520.9,7106.2,6430.9,6779.0,5768.8,7316.5,6662.5,7192.7,5978.0,7584.0,6637.4,7212.7,6056.6,7796.1,6673.7,7192.1,6069.1,7948.6,6681.3,7534.6,6065.9,7879.1,6883.0,7423.4,6217.1,8008.2,7036.8,7641.8,6508.7,8339.6,7247.2,7488.0,6556.7,8302.9,7119.3,7632.4,6515.8,8445.5,7334.1,7886.8,6661.3,8792.4,7559.2,7960.8,7016.5,9041.1,7952.0,8423.3,7088.2,9329.6,8249.5,8514.4,7417.9,9380.1,8326.6,8619.8
